"id","service_amount","is_customer_charged_for_service","collected_service_charge","collected_total","entire_date","only_date","month_","year_","day_"
24821070,30000,1,0,30000,"2021-06-23 14:49:39","2021-06-23",6,2021,23
24821122,4750,1,200,4950,"2021-06-23 14:51:12","2021-06-23",6,2021,23
24821183,830,1,0,830,"2021-06-23 14:53:19","2021-06-23",6,2021,23
24821211,15000,1,0,15000,"2021-06-23 14:54:05","2021-06-23",6,2021,23
24821265,7,1,3,10,"2021-06-23 14:55:49","2021-06-23",6,2021,23
24821359,200,1,0,200,"2021-06-23 14:59:00","2021-06-23",6,2021,23
24821378,500,1,0,500,"2021-06-23 14:59:34","2021-06-23",6,2021,23
24821393,10000,1,0,10000,"2021-06-23 14:59:51","2021-06-23",6,2021,23
24821625,5000,1,0,5000,"2021-06-23 15:07:36","2021-06-23",6,2021,23
24821701,3e+05,1,0,3e+05,"2021-06-23 15:10:14","2021-06-23",6,2021,23
24821706,300,1,0,300,"2021-06-23 15:10:18","2021-06-23",6,2021,23
24821900,20000,1,0,20000,"2021-06-23 15:17:17","2021-06-23",6,2021,23
24822042,2000,1,0,2000,"2021-06-23 15:22:24","2021-06-23",6,2021,23
24822074,63000,1,0,63000,"2021-06-23 15:23:45","2021-06-23",6,2021,23
24822087,150,1,0,150,"2021-06-23 15:24:04","2021-06-23",6,2021,23
24822092,10000,1,0,10000,"2021-06-23 15:24:24","2021-06-23",6,2021,23
24822107,200,1,0,200,"2021-06-23 15:25:02","2021-06-23",6,2021,23
24822121,150,1,0,150,"2021-06-23 15:25:36","2021-06-23",6,2021,23
24822317,10500,1,0,10500,"2021-06-23 15:31:51","2021-06-23",6,2021,23
24822474,5000,1,0,5000,"2021-06-23 15:36:50","2021-06-23",6,2021,23
24822476,1e+05,1,0,1e+05,"2021-06-23 15:36:53","2021-06-23",6,2021,23
24822556,500,1,0,500,"2021-06-23 15:39:51","2021-06-23",6,2021,23
24822580,15000,1,0,15000,"2021-06-23 15:40:42","2021-06-23",6,2021,23
24822583,50000,1,0,50000,"2021-06-23 15:40:47","2021-06-23",6,2021,23
24822671,1600,1,200,1800,"2021-06-23 15:44:03","2021-06-23",6,2021,23
24822723,30000,1,0,30000,"2021-06-23 15:45:57","2021-06-23",6,2021,23
24822773,1000,1,0,1000,"2021-06-23 15:47:43","2021-06-23",6,2021,23
24823012,6900,1,0,6900,"2021-06-23 15:55:05","2021-06-23",6,2021,23
24823096,1700,1,0,1700,"2021-06-23 15:58:15","2021-06-23",6,2021,23
24823111,200,1,0,200,"2021-06-23 15:58:43","2021-06-23",6,2021,23
24823177,150,1,0,150,"2021-06-23 16:00:39","2021-06-23",6,2021,23
24823218,1000,1,0,1000,"2021-06-23 16:02:17","2021-06-23",6,2021,23
24823223,300,1,0,300,"2021-06-23 16:02:25","2021-06-23",6,2021,23
24823248,1000,1,0,1000,"2021-06-23 16:03:17","2021-06-23",6,2021,23
24823331,320,1,0,320,"2021-06-23 16:05:55","2021-06-23",6,2021,23
24823343,1500,1,0,1500,"2021-06-23 16:06:08","2021-06-23",6,2021,23
24823607,6000,1,0,6000,"2021-06-23 16:15:00","2021-06-23",6,2021,23
24823712,300,1,0,300,"2021-06-23 16:18:34","2021-06-23",6,2021,23
24823729,14000,1,0,14000,"2021-06-23 16:19:07","2021-06-23",6,2021,23
24823744,31583,1,502,32085,"2021-06-23 16:19:32","2021-06-23",6,2021,23
24823768,200,1,0,200,"2021-06-23 16:20:12","2021-06-23",6,2021,23
24823782,13000,1,0,13000,"2021-06-23 16:20:34","2021-06-23",6,2021,23
24823908,50000,1,0,50000,"2021-06-23 16:24:12","2021-06-23",6,2021,23
24823912,120000,1,0,120000,"2021-06-23 16:24:19","2021-06-23",6,2021,23
24824086,20500,1,0,20500,"2021-06-23 16:30:12","2021-06-23",6,2021,23
24824338,19000,1,0,19000,"2021-06-23 16:38:10","2021-06-23",6,2021,23
24824371,2e+05,1,0,2e+05,"2021-06-23 16:39:13","2021-06-23",6,2021,23
24824431,20000,1,0,20000,"2021-06-23 16:41:12","2021-06-23",6,2021,23
24824449,1000,1,0,1000,"2021-06-23 16:41:38","2021-06-23",6,2021,23
24824453,20000,1,0,20000,"2021-06-23 16:41:44","2021-06-23",6,2021,23
24824481,5000,1,0,5000,"2021-06-23 16:42:35","2021-06-23",6,2021,23
24824501,1000,1,0,1000,"2021-06-23 16:43:15","2021-06-23",6,2021,23
24824512,2e+05,1,0,2e+05,"2021-06-23 16:43:33","2021-06-23",6,2021,23
24824529,10000,1,0,10000,"2021-06-23 16:43:50","2021-06-23",6,2021,23
24824564,100,1,0,100,"2021-06-23 16:44:56","2021-06-23",6,2021,23
24824599,20000,1,0,20000,"2021-06-23 16:45:52","2021-06-23",6,2021,23
24824666,20000,1,0,20000,"2021-06-23 16:47:25","2021-06-23",6,2021,23
24824744,300,1,0,300,"2021-06-23 16:49:24","2021-06-23",6,2021,23
24824750,6850,1,0,6850,"2021-06-23 16:49:34","2021-06-23",6,2021,23
24824767,500,1,0,500,"2021-06-23 16:50:16","2021-06-23",6,2021,23
24824810,500,1,0,500,"2021-06-23 16:51:49","2021-06-23",6,2021,23
24824835,500,1,0,500,"2021-06-23 16:52:48","2021-06-23",6,2021,23
24824921,1600,1,0,1600,"2021-06-23 16:55:47","2021-06-23",6,2021,23
24825026,10000,1,0,10000,"2021-06-23 16:58:52","2021-06-23",6,2021,23
24825052,240000,1,0,240000,"2021-06-23 16:59:32","2021-06-23",6,2021,23
24825069,5000,1,0,5000,"2021-06-23 16:59:53","2021-06-23",6,2021,23
24825280,30000,1,0,30000,"2021-06-23 17:06:28","2021-06-23",6,2021,23
24825407,300,1,0,300,"2021-06-23 17:10:24","2021-06-23",6,2021,23
24825425,250,1,0,250,"2021-06-23 17:11:00","2021-06-23",6,2021,23
24825587,50000,1,0,50000,"2021-06-23 17:15:14","2021-06-23",6,2021,23
24825665,1000,1,0,1000,"2021-06-23 17:17:25","2021-06-23",6,2021,23
24825720,20000,1,0,20000,"2021-06-23 17:19:07","2021-06-23",6,2021,23
24825861,5e+05,1,0,5e+05,"2021-06-23 17:23:14","2021-06-23",6,2021,23
24825867,650,1,0,650,"2021-06-23 17:23:25","2021-06-23",6,2021,23
24826008,150,1,0,150,"2021-06-23 17:27:42","2021-06-23",6,2021,23
24826133,200,1,0,200,"2021-06-23 17:31:41","2021-06-23",6,2021,23
24826270,5000,1,0,5000,"2021-06-23 17:35:51","2021-06-23",6,2021,23
24826300,500,1,0,500,"2021-06-23 17:36:31","2021-06-23",6,2021,23
24826358,500,1,0,500,"2021-06-23 17:38:15","2021-06-23",6,2021,23
24826383,1000,1,0,1000,"2021-06-23 17:39:16","2021-06-23",6,2021,23
24826460,1300,1,0,1300,"2021-06-23 17:41:30","2021-06-23",6,2021,23
24826523,500,1,0,500,"2021-06-23 17:43:25","2021-06-23",6,2021,23
24826660,300,1,0,300,"2021-06-23 17:47:58","2021-06-23",6,2021,23
24826664,200,1,0,200,"2021-06-23 17:47:59","2021-06-23",6,2021,23
24826695,300,1,0,300,"2021-06-23 17:48:41","2021-06-23",6,2021,23
24826737,500,1,0,500,"2021-06-23 17:49:43","2021-06-23",6,2021,23
24827011,300,1,0,300,"2021-06-23 17:57:23","2021-06-23",6,2021,23
24827180,100,1,0,100,"2021-06-23 18:01:39","2021-06-23",6,2021,23
24827255,500,1,0,500,"2021-06-23 18:03:38","2021-06-23",6,2021,23
24827269,100,1,0,100,"2021-06-23 18:03:57","2021-06-23",6,2021,23
24827440,350,1,0,350,"2021-06-23 18:08:16","2021-06-23",6,2021,23
24827481,500,1,0,500,"2021-06-23 18:09:12","2021-06-23",6,2021,23
24827612,150,1,0,150,"2021-06-23 18:12:40","2021-06-23",6,2021,23
24827654,300,1,0,300,"2021-06-23 18:13:35","2021-06-23",6,2021,23
24827819,250,1,0,250,"2021-06-23 18:18:28","2021-06-23",6,2021,23
24828162,200,1,0,200,"2021-06-23 18:29:13","2021-06-23",6,2021,23
24828270,10000,1,50,10050,"2021-06-23 18:33:22","2021-06-23",6,2021,23
24828408,500,1,0,500,"2021-06-23 18:38:19","2021-06-23",6,2021,23
24828648,500,1,0,500,"2021-06-23 18:44:43","2021-06-23",6,2021,23
24828705,300,1,0,300,"2021-06-23 18:46:28","2021-06-23",6,2021,23
24828726,300,1,0,300,"2021-06-23 18:46:56","2021-06-23",6,2021,23
24828740,200,1,0,200,"2021-06-23 18:47:28","2021-06-23",6,2021,23
24828761,10000,1,0,10000,"2021-06-23 18:48:06","2021-06-23",6,2021,23
24828827,300,1,0,300,"2021-06-23 18:50:37","2021-06-23",6,2021,23
24828900,8500,1,0,8500,"2021-06-23 18:53:00","2021-06-23",6,2021,23
24828963,1000,1,0,1000,"2021-06-23 18:54:40","2021-06-23",6,2021,23
24829056,30000,1,0,30000,"2021-06-23 18:58:39","2021-06-23",6,2021,23
24829121,20000,1,0,20000,"2021-06-23 19:00:48","2021-06-23",6,2021,23
24829123,420000,1,0,420000,"2021-06-23 19:00:50","2021-06-23",6,2021,23
24829152,5000,1,0,5000,"2021-06-23 19:01:40","2021-06-23",6,2021,23
24829171,500,1,0,500,"2021-06-23 19:02:27","2021-06-23",6,2021,23
24829205,15000,1,0,15000,"2021-06-23 19:03:33","2021-06-23",6,2021,23
24829270,1000,1,0,1000,"2021-06-23 19:05:27","2021-06-23",6,2021,23
24829287,800,1,0,800,"2021-06-23 19:06:09","2021-06-23",6,2021,23
24829304,500,1,0,500,"2021-06-23 19:06:33","2021-06-23",6,2021,23
24829314,1500,1,0,1500,"2021-06-23 19:06:59","2021-06-23",6,2021,23
24829328,10000,1,50,10050,"2021-06-23 19:07:38","2021-06-23",6,2021,23
24829374,10000,1,0,10000,"2021-06-23 19:09:11","2021-06-23",6,2021,23
24829375,500,1,0,500,"2021-06-23 19:09:11","2021-06-23",6,2021,23
24829393,50000,1,0,50000,"2021-06-23 19:09:35","2021-06-23",6,2021,23
24829416,600,1,0,600,"2021-06-23 19:10:33","2021-06-23",6,2021,23
24829428,500,1,0,500,"2021-06-23 19:10:53","2021-06-23",6,2021,23
24829530,500,1,0,500,"2021-06-23 19:14:19","2021-06-23",6,2021,23
24829549,1000,1,0,1000,"2021-06-23 19:15:03","2021-06-23",6,2021,23
24829574,500,1,0,500,"2021-06-23 19:15:45","2021-06-23",6,2021,23
24829585,500,1,0,500,"2021-06-23 19:16:24","2021-06-23",6,2021,23
24829605,1000,1,0,1000,"2021-06-23 19:17:10","2021-06-23",6,2021,23
24829614,20000,1,0,20000,"2021-06-23 19:17:24","2021-06-23",6,2021,23
24829628,500,1,0,500,"2021-06-23 19:18:01","2021-06-23",6,2021,23
24829662,5000,1,0,5000,"2021-06-23 19:19:15","2021-06-23",6,2021,23
24829694,10000,1,0,10000,"2021-06-23 19:20:35","2021-06-23",6,2021,23
24829841,29000,1,0,29000,"2021-06-23 19:27:33","2021-06-23",6,2021,23
24829850,1000,1,0,1000,"2021-06-23 19:27:43","2021-06-23",6,2021,23
24829851,50000,1,0,50000,"2021-06-23 19:27:55","2021-06-23",6,2021,23
24829898,2000,1,0,2000,"2021-06-23 19:30:03","2021-06-23",6,2021,23
24829899,550,1,0,550,"2021-06-23 19:30:13","2021-06-23",6,2021,23
24829922,500,1,0,500,"2021-06-23 19:31:34","2021-06-23",6,2021,23
24830042,200,1,0,200,"2021-06-23 19:36:19","2021-06-23",6,2021,23
24830052,200,1,0,200,"2021-06-23 19:36:40","2021-06-23",6,2021,23
24830116,200,1,0,200,"2021-06-23 19:40:28","2021-06-23",6,2021,23
24830132,500,1,0,500,"2021-06-23 19:41:24","2021-06-23",6,2021,23
24830170,5500,1,0,5500,"2021-06-23 19:42:55","2021-06-23",6,2021,23
24830336,1000,1,0,1000,"2021-06-23 19:52:34","2021-06-23",6,2021,23
24830405,150,1,0,150,"2021-06-23 19:55:49","2021-06-23",6,2021,23
24830423,550,1,0,550,"2021-06-23 19:56:51","2021-06-23",6,2021,23
24830482,5000,1,25,5025,"2021-06-23 19:59:40","2021-06-23",6,2021,23
24830504,550,1,0,550,"2021-06-23 20:00:51","2021-06-23",6,2021,23
24830544,5070,1,0,5070,"2021-06-23 20:03:12","2021-06-23",6,2021,23
24830549,20000,1,100,20100,"2021-06-23 20:03:35","2021-06-23",6,2021,23
24830583,400,1,0,400,"2021-06-23 20:05:37","2021-06-23",6,2021,23
24830611,500,1,0,500,"2021-06-23 20:07:19","2021-06-23",6,2021,23
24830671,400,1,0,400,"2021-06-23 20:09:50","2021-06-23",6,2021,23
24830772,250,1,0,250,"2021-06-23 20:14:13","2021-06-23",6,2021,23
24830792,250,1,0,250,"2021-06-23 20:15:12","2021-06-23",6,2021,23
24830803,25000,1,0,25000,"2021-06-23 20:15:38","2021-06-23",6,2021,23
24830811,50000,1,0,50000,"2021-06-23 20:16:11","2021-06-23",6,2021,23
24830863,1500,1,0,1500,"2021-06-23 20:18:30","2021-06-23",6,2021,23
24830866,30000,1,0,30000,"2021-06-23 20:18:51","2021-06-23",6,2021,23
24830903,200,1,0,200,"2021-06-23 20:20:47","2021-06-23",6,2021,23
24830986,600,1,0,600,"2021-06-23 20:26:59","2021-06-23",6,2021,23
24831013,10000,1,0,10000,"2021-06-23 20:29:32","2021-06-23",6,2021,23
24831033,5e+05,1,0,5e+05,"2021-06-23 20:31:08","2021-06-23",6,2021,23
24831063,200,1,0,200,"2021-06-23 20:33:13","2021-06-23",6,2021,23
24831126,15000,1,0,15000,"2021-06-23 20:38:03","2021-06-23",6,2021,23
24831132,150,1,0,150,"2021-06-23 20:38:43","2021-06-23",6,2021,23
24831251,500,1,0,500,"2021-06-23 20:48:51","2021-06-23",6,2021,23
24831338,2e+05,1,0,2e+05,"2021-06-23 20:56:52","2021-06-23",6,2021,23
24831457,59000,1,0,59000,"2021-06-23 21:06:42","2021-06-23",6,2021,23
24831462,1000,1,0,1000,"2021-06-23 21:07:08","2021-06-23",6,2021,23
24831482,150,1,0,150,"2021-06-23 21:08:55","2021-06-23",6,2021,23
24831581,300,1,0,300,"2021-06-23 21:19:24","2021-06-23",6,2021,23
24831740,50000,1,0,50000,"2021-06-23 21:44:25","2021-06-23",6,2021,23
24831772,400,1,0,400,"2021-06-23 21:49:13","2021-06-23",6,2021,23
24831931,26000,1,0,26000,"2021-06-23 22:12:48","2021-06-23",6,2021,23
24831989,153000,1,0,153000,"2021-06-23 22:25:36","2021-06-23",6,2021,23
24832053,2600,1,0,2600,"2021-06-23 22:52:04","2021-06-23",6,2021,23
24832078,153000,1,0,153000,"2021-06-23 23:08:58","2021-06-23",6,2021,23
24832100,50000,1,0,50000,"2021-06-23 23:18:00","2021-06-23",6,2021,23
24832155,13000,1,0,13000,"2021-06-24 00:23:10","2021-06-24",6,2021,24
24832172,1e+05,1,0,1e+05,"2021-06-24 00:47:31","2021-06-24",6,2021,24
24832191,5000,1,0,5000,"2021-06-24 01:57:41","2021-06-24",6,2021,24
24832192,1500,1,0,1500,"2021-06-24 02:08:34","2021-06-24",6,2021,24
24832194,190000,1,0,190000,"2021-06-24 02:10:25","2021-06-24",6,2021,24
24832199,2500,1,0,2500,"2021-06-24 02:19:16","2021-06-24",6,2021,24
24832208,45000,1,0,45000,"2021-06-24 02:50:18","2021-06-24",6,2021,24
24832222,1000,1,0,1000,"2021-06-24 03:22:45","2021-06-24",6,2021,24
24832227,30000,1,0,30000,"2021-06-24 03:37:55","2021-06-24",6,2021,24
24832250,20000,1,0,20000,"2021-06-24 04:07:21","2021-06-24",6,2021,24
24832268,25000,1,0,25000,"2021-06-24 04:18:21","2021-06-24",6,2021,24
24832298,2e+05,1,0,2e+05,"2021-06-24 04:46:50","2021-06-24",6,2021,24
24832340,1e+05,1,0,1e+05,"2021-06-24 05:11:07","2021-06-24",6,2021,24
24832413,20000,1,0,20000,"2021-06-24 05:30:04","2021-06-24",6,2021,24
24832424,11000,1,0,11000,"2021-06-24 05:32:22","2021-06-24",6,2021,24
24832426,1000,1,0,1000,"2021-06-24 05:33:26","2021-06-24",6,2021,24
24832445,5000,1,0,5000,"2021-06-24 05:36:23","2021-06-24",6,2021,24
24832522,2000,1,0,2000,"2021-06-24 05:47:40","2021-06-24",6,2021,24
24832569,15000,1,0,15000,"2021-06-24 05:54:37","2021-06-24",6,2021,24
24832596,2e+05,1,0,2e+05,"2021-06-24 05:57:34","2021-06-24",6,2021,24
24832625,1000,1,0,1000,"2021-06-24 06:01:20","2021-06-24",6,2021,24
24832629,500,1,0,500,"2021-06-24 06:02:16","2021-06-24",6,2021,24
24832765,1500,1,0,1500,"2021-06-24 06:14:50","2021-06-24",6,2021,24
24832795,500,1,0,500,"2021-06-24 06:17:43","2021-06-24",6,2021,24
24832936,64000,1,0,64000,"2021-06-24 06:28:00","2021-06-24",6,2021,24
24832944,20000,1,0,20000,"2021-06-24 06:28:29","2021-06-24",6,2021,24
24832991,150000,1,0,150000,"2021-06-24 06:31:44","2021-06-24",6,2021,24
24833005,500,1,0,500,"2021-06-24 06:32:25","2021-06-24",6,2021,24
24833018,50000,1,0,50000,"2021-06-24 06:33:19","2021-06-24",6,2021,24
24833034,30000,1,0,30000,"2021-06-24 06:34:01","2021-06-24",6,2021,24
24833082,1000,1,0,1000,"2021-06-24 06:37:26","2021-06-24",6,2021,24
24833084,50000,1,0,50000,"2021-06-24 06:37:32","2021-06-24",6,2021,24
24833088,250,1,0,250,"2021-06-24 06:37:51","2021-06-24",6,2021,24
24833114,20000,1,100,20100,"2021-06-24 06:39:14","2021-06-24",6,2021,24
24833129,500,1,0,500,"2021-06-24 06:40:19","2021-06-24",6,2021,24
24833138,70000,1,0,70000,"2021-06-24 06:40:44","2021-06-24",6,2021,24
24833173,200,1,0,200,"2021-06-24 06:43:05","2021-06-24",6,2021,24
24833201,162000,1,0,162000,"2021-06-24 06:44:20","2021-06-24",6,2021,24
24833219,30000,1,0,30000,"2021-06-24 06:45:31","2021-06-24",6,2021,24
24833382,7500,1,0,7500,"2021-06-24 06:53:24","2021-06-24",6,2021,24
24833397,50000,1,0,50000,"2021-06-24 06:54:02","2021-06-24",6,2021,24
24833591,36000,1,0,36000,"2021-06-24 07:02:15","2021-06-24",6,2021,24
24833646,1000,1,0,1000,"2021-06-24 07:04:31","2021-06-24",6,2021,24
24833663,10000,1,0,10000,"2021-06-24 07:05:27","2021-06-24",6,2021,24
24833801,500,1,0,500,"2021-06-24 07:10:43","2021-06-24",6,2021,24
24833817,2e+05,1,0,2e+05,"2021-06-24 07:11:19","2021-06-24",6,2021,24
24833833,1000,1,0,1000,"2021-06-24 07:12:01","2021-06-24",6,2021,24
24833862,300,1,0,300,"2021-06-24 07:13:22","2021-06-24",6,2021,24
24833936,200,1,0,200,"2021-06-24 07:16:30","2021-06-24",6,2021,24
24833960,300,1,0,300,"2021-06-24 07:17:28","2021-06-24",6,2021,24
24833961,1000,1,0,1000,"2021-06-24 07:17:29","2021-06-24",6,2021,24
24834004,300,1,0,300,"2021-06-24 07:19:16","2021-06-24",6,2021,24
24834062,12640,1,200,12840,"2021-06-24 07:21:17","2021-06-24",6,2021,24
24834165,200,1,0,200,"2021-06-24 07:25:17","2021-06-24",6,2021,24
24834176,300,1,0,300,"2021-06-24 07:25:44","2021-06-24",6,2021,24
24834203,150,1,0,150,"2021-06-24 07:26:51","2021-06-24",6,2021,24
24834206,1500,1,0,1500,"2021-06-24 07:26:59","2021-06-24",6,2021,24
24834208,100,1,0,100,"2021-06-24 07:27:02","2021-06-24",6,2021,24
24834235,500,1,0,500,"2021-06-24 07:28:14","2021-06-24",6,2021,24
24834247,500,1,0,500,"2021-06-24 07:28:47","2021-06-24",6,2021,24
24834282,12640,1,200,12840,"2021-06-24 07:29:53","2021-06-24",6,2021,24
24834338,1000,1,0,1000,"2021-06-24 07:31:44","2021-06-24",6,2021,24
24834379,500,1,0,500,"2021-06-24 07:32:48","2021-06-24",6,2021,24
24834421,200,1,0,200,"2021-06-24 07:33:58","2021-06-24",6,2021,24
24834488,20000,1,0,20000,"2021-06-24 07:35:47","2021-06-24",6,2021,24
24834502,150,1,0,150,"2021-06-24 07:36:13","2021-06-24",6,2021,24
24834547,300,1,0,300,"2021-06-24 07:37:51","2021-06-24",6,2021,24
24834548,5300,1,0,5300,"2021-06-24 07:37:53","2021-06-24",6,2021,24
24834571,200,1,0,200,"2021-06-24 07:38:24","2021-06-24",6,2021,24
24834684,30000,1,0,30000,"2021-06-24 07:41:41","2021-06-24",6,2021,24
24834741,3700,1,200,3900,"2021-06-24 07:43:25","2021-06-24",6,2021,24
24835003,51000,1,0,51000,"2021-06-24 07:51:07","2021-06-24",6,2021,24
24835019,10000,1,50,10050,"2021-06-24 07:51:46","2021-06-24",6,2021,24
24835039,2500,1,0,2500,"2021-06-24 07:52:31","2021-06-24",6,2021,24
24835069,20000,1,0,20000,"2021-06-24 07:53:15","2021-06-24",6,2021,24
24835079,500,1,0,500,"2021-06-24 07:53:38","2021-06-24",6,2021,24
24835092,30000,1,0,30000,"2021-06-24 07:54:09","2021-06-24",6,2021,24
24835166,20000,1,100,20100,"2021-06-24 07:56:13","2021-06-24",6,2021,24
24835228,1000,1,0,1000,"2021-06-24 07:58:11","2021-06-24",6,2021,24
24835324,1000,1,0,1000,"2021-06-24 08:01:13","2021-06-24",6,2021,24
24835331,25000,1,0,25000,"2021-06-24 08:01:26","2021-06-24",6,2021,24
24835399,15000,1,0,15000,"2021-06-24 08:03:36","2021-06-24",6,2021,24
24835423,3000,1,0,3000,"2021-06-24 08:04:16","2021-06-24",6,2021,24
24835465,40100,1,0,40100,"2021-06-24 08:05:32","2021-06-24",6,2021,24
24835475,500,1,0,500,"2021-06-24 08:05:53","2021-06-24",6,2021,24
24835586,8079,1,201,8280,"2021-06-24 08:09:38","2021-06-24",6,2021,24
24835697,1000,1,0,1000,"2021-06-24 08:13:54","2021-06-24",6,2021,24
24835724,500,1,0,500,"2021-06-24 08:14:51","2021-06-24",6,2021,24
24835746,1e+05,1,0,1e+05,"2021-06-24 08:15:32","2021-06-24",6,2021,24
24835796,250,1,0,250,"2021-06-24 08:17:11","2021-06-24",6,2021,24
24835875,130000,1,0,130000,"2021-06-24 08:19:33","2021-06-24",6,2021,24
24836036,1000,1,0,1000,"2021-06-24 08:24:22","2021-06-24",6,2021,24
24836087,52000,1,0,52000,"2021-06-24 08:25:46","2021-06-24",6,2021,24
24836114,1300,1,0,1300,"2021-06-24 08:26:36","2021-06-24",6,2021,24
24836205,376905,1,0,376905,"2021-06-24 08:29:08","2021-06-24",6,2021,24
24836208,300,1,0,300,"2021-06-24 08:29:22","2021-06-24",6,2021,24
24836233,500,1,0,500,"2021-06-24 08:30:17","2021-06-24",6,2021,24
24836305,300,1,0,300,"2021-06-24 08:32:24","2021-06-24",6,2021,24
24836357,1100,1,0,1100,"2021-06-24 08:33:38","2021-06-24",6,2021,24
24836387,10000,1,0,10000,"2021-06-24 08:34:36","2021-06-24",6,2021,24
24836399,5000,1,0,5000,"2021-06-24 08:34:51","2021-06-24",6,2021,24
24836428,500,1,0,500,"2021-06-24 08:35:22","2021-06-24",6,2021,24
24836436,500,1,0,500,"2021-06-24 08:35:57","2021-06-24",6,2021,24
24836546,2e+05,1,0,2e+05,"2021-06-24 08:38:59","2021-06-24",6,2021,24
24836563,11000,1,0,11000,"2021-06-24 08:39:27","2021-06-24",6,2021,24
24836579,20000,1,0,20000,"2021-06-24 08:39:51","2021-06-24",6,2021,24
24836593,750,1,0,750,"2021-06-24 08:40:21","2021-06-24",6,2021,24
24836653,11218,1,202,11420,"2021-06-24 08:42:05","2021-06-24",6,2021,24
24836741,300,1,0,300,"2021-06-24 08:44:22","2021-06-24",6,2021,24
24836980,150000,1,0,150000,"2021-06-24 08:50:53","2021-06-24",6,2021,24
24837104,30000,1,0,30000,"2021-06-24 08:54:06","2021-06-24",6,2021,24
24837105,300,1,0,300,"2021-06-24 08:54:07","2021-06-24",6,2021,24
24837172,1000,1,0,1000,"2021-06-24 08:56:11","2021-06-24",6,2021,24
24837188,500,1,0,500,"2021-06-24 08:56:32","2021-06-24",6,2021,24
24837237,15000,1,0,15000,"2021-06-24 08:57:58","2021-06-24",6,2021,24
24837326,29581,1,354,29935,"2021-06-24 09:00:23","2021-06-24",6,2021,24
24837357,10000,1,0,10000,"2021-06-24 09:01:10","2021-06-24",6,2021,24
24837616,1000,1,0,1000,"2021-06-24 09:08:54","2021-06-24",6,2021,24
24837807,100,1,0,100,"2021-06-24 09:13:54","2021-06-24",6,2021,24
24837955,250,1,0,250,"2021-06-24 09:17:39","2021-06-24",6,2021,24
24837976,500,1,0,500,"2021-06-24 09:18:03","2021-06-24",6,2021,24
24838026,1000,1,0,1000,"2021-06-24 09:19:19","2021-06-24",6,2021,24
24838063,500,1,0,500,"2021-06-24 09:20:27","2021-06-24",6,2021,24
24838111,15000,1,0,15000,"2021-06-24 09:21:32","2021-06-24",6,2021,24
24838129,500,1,0,500,"2021-06-24 09:22:02","2021-06-24",6,2021,24
24838267,100,1,0,100,"2021-06-24 09:25:54","2021-06-24",6,2021,24
24838314,100,1,0,100,"2021-06-24 09:27:03","2021-06-24",6,2021,24
24838363,35000,1,0,35000,"2021-06-24 09:28:22","2021-06-24",6,2021,24
24838448,3000,1,0,3000,"2021-06-24 09:30:25","2021-06-24",6,2021,24
24838449,500,1,0,500,"2021-06-24 09:30:25","2021-06-24",6,2021,24
24838500,4000,1,0,4000,"2021-06-24 09:31:56","2021-06-24",6,2021,24
24838516,6000,1,0,6000,"2021-06-24 09:32:30","2021-06-24",6,2021,24
24838525,2e+05,1,0,2e+05,"2021-06-24 09:32:43","2021-06-24",6,2021,24
24838569,5000,1,0,5000,"2021-06-24 09:34:03","2021-06-24",6,2021,24
24838582,200,1,0,200,"2021-06-24 09:34:25","2021-06-24",6,2021,24
24838657,200,1,0,200,"2021-06-24 09:36:04","2021-06-24",6,2021,24
24838673,50000,1,0,50000,"2021-06-24 09:36:30","2021-06-24",6,2021,24
24838676,2000,1,0,2000,"2021-06-24 09:36:35","2021-06-24",6,2021,24
24838798,80000,1,0,80000,"2021-06-24 09:40:34","2021-06-24",6,2021,24
24838810,200,1,0,200,"2021-06-24 09:40:50","2021-06-24",6,2021,24
24838902,2e+05,1,0,2e+05,"2021-06-24 09:43:16","2021-06-24",6,2021,24
24839010,1e+05,1,0,1e+05,"2021-06-24 09:45:40","2021-06-24",6,2021,24
24839164,27000,1,0,27000,"2021-06-24 09:49:38","2021-06-24",6,2021,24
24839191,45500,1,0,45500,"2021-06-24 09:50:17","2021-06-24",6,2021,24
24839282,5000,1,0,5000,"2021-06-24 09:52:15","2021-06-24",6,2021,24
24839343,400,1,0,400,"2021-06-24 09:53:44","2021-06-24",6,2021,24
24839406,5000,1,0,5000,"2021-06-24 09:55:15","2021-06-24",6,2021,24
24839466,550,1,0,550,"2021-06-24 09:56:43","2021-06-24",6,2021,24
24839503,3000,1,0,3000,"2021-06-24 09:57:45","2021-06-24",6,2021,24
24839558,10000,1,0,10000,"2021-06-24 09:58:59","2021-06-24",6,2021,24
24839586,15000,1,0,15000,"2021-06-24 09:59:35","2021-06-24",6,2021,24
24839722,500,1,0,500,"2021-06-24 10:02:51","2021-06-24",6,2021,24
24839751,1e+05,1,0,1e+05,"2021-06-24 10:03:33","2021-06-24",6,2021,24
24839786,500,1,0,500,"2021-06-24 10:04:43","2021-06-24",6,2021,24
24839813,1e+05,1,0,1e+05,"2021-06-24 10:05:33","2021-06-24",6,2021,24
24840126,50000,1,0,50000,"2021-06-24 10:12:45","2021-06-24",6,2021,24
24840131,3850,1,200,4050,"2021-06-24 10:12:50","2021-06-24",6,2021,24
24840137,150000,1,0,150000,"2021-06-24 10:12:57","2021-06-24",6,2021,24
